Wavelength,BLOW_01-21-01-1,BLOW_01-21-06-1,BLOW_02-20-02-1,BLOW_03-21-06-1,BLOW_04-20-02-1,BLOW_04-21-06-1,BLOW_05-20-02-1,BLOW_05-21-01-1,BLOW_05-21-06-1,BON_01-20-10-1,BON_01-21-02-1,BON_02-20-10-1,BON_02-21-02-1,BON_03-20-10-1,BON_03-21-02-1,BURJ_01-20-07-1,BURJ_01-20-09-1,BURJ_01-21-03-1,BURJ_02-20-09-1,BURJ_02-21-03-1,BURJ_03-20-07-1,BURJ_03-21-03-1,BURJ_05-20-07-1,BURJ_05-21-03-1,BURJ_07-21-03-1,BURJ_07-21-03-2,DAR_01-20-12-1,DAR_02-20-12-1,DAR_03-20-12-1,DAR_05-20-12-1,EUC_02-21-06-1,EUC_03-21-06-1,EUC_04-21-06-1,EUC_05-21-06-1,HUME_01-17-03-1,HUME_01-17-04-1,HUME_01-17-08-1,HUME_01-17-11-1,HUME_01-18-03-1,HUME_01-20-02-1,HUME_01-20-03-1,HUME_01-20-12-1,HUME_01-21-01-1,HUME_06-17-03-1,HUME_06-17-04-1,HUME_06-17-08-1,HUME_06-17-11-1,HUME_06-20-02-1,HUME_06-20-03-1,HUME_06-20-12-1,HUME_09-17-03-2,HUME_09-17-04-1,HUME_09-17-08-1,HUME_09-17-11-1,HUME_09-18-03-1,HUME_09-20-02-1,HUME_09-20-03-1,HUME_09-20-12-1,HUME_10-17-03-1,HUME_10-17-03-2,HUME_10-17-04-1,HUME_10-17-08-1,HUME_10-17-11-1,HUME_10-18-03-1,HUME_10-20-02-1,HUME_10-20-03-1,HUME_10-20-12-1,HUME_DAMWALL-17-03-1,HUME_DAMWALL-17-03-2,HUME_DAMWALL-17-08-1,HUME_DAMWALL-17-11-1,HUME_DAMWALL-20-02-1,HUME_DAMWALL-20-03-1,HUME_DAMWALL-20-12-1,JIN_01-20-08-1,JIN_01-21-01-1,JIN_02-20-08-1,JIN_02-21-01-1,JIN_03-20-08-1,JIN_04-20-08-1,JIN_04-21-01-1,JIN_05-20-08-1,JIN_05-21-01-1,L145WP42-20-02-1,L145WP42-20-03-1,L25WP10-20-02-1,L25WP10-20-03-1,L25WP3-20-02-1,L25WP3-20-03-1,L25WP6-20-02-1,L25WP6-20-03-1,L55EP10-20-02-1,L55EP10-20-03-1,L55EP10-21-03-1,L55EP4-20-02-1,L55EP4-20-03-1,L55EP4-21-03-1,L55EP6-20-02-1,L55EP6-20-03-1,L55EP6-21-03-1,L55EP8-20-02-1,L55EP8-21-03-1,LBG_07-20-12-1,LBG_09-20-12-1,LBP14-20-03-1,LT_02-20-02-1,PAM_01-20-08-1,PAM_02-20-08-1,PAM_02-21-02-1,PAM_03-20-07-1,PAM_03-21-02-1,PAM_04-20-10-1,PAM_04-21-02-1,VIC_01-20-07-1,VIC_02-20-07-1,VIC_03-20-07-1,WAC_01-20-10-1,WAC_02-20-10-1,WAC_03-20-10-1
751,7.61E-05,0.00016621,0.000164959,0.00010159,0.000163654,0.000164814,0.000208268,0.000103376,0.000139205,0.000692993,0.000620526,0.000516183,0.000406748,0.000683868,0.00057133,0.000201759,0.000764739,0.000609002,0.000918445,0.000802681,0.000392032,0.000509572,0.001046772,0.003560467,0.000808036,0.000975306,0.000141689,0.000139484,0.000379981,0.000161034,0.000161595,0.000135919,0.00017589,0.000244755,0.000218409,0.000483795,0.000162857,8.89E-05,0.000193222,0.000379478,0.000393446,0.000165249,0.00014195,0.000146176,0.000376945,0.000194224,0.000102777,8.72E-05,0.00443058,0.000227871,0.000285459,0.000319781,0.000218267,4.50E-05,0.000227858,0.000540585,0.000410919,0.000202325,0.00010162,0.00018137,0.0007615,0.000102795,0.000107223,0.000484097,0.000659649,0.002113321,0.000424624,0.000233068,0.000257224,0.000203151,7.99E-05,0.000489351,0.000271211,0.000201762,0.000213681,0.000158041,0.000153725,0.000117932,0.000156341,0.000583329,0.000263005,0.000222075,0.00017427,0.006051406,0.001422459,-0.000280175,-0.000136458,0.000937163,0.012822492,-0.000310534,0.003761183,-0.000179488,-7.59E-05,-0.000547549,0.004171322,0.005414783,0.003818002,0.001374967,0.001303209,0.000961165,0.002218813,0.001483364,0.005510741,0.003983316,0.003558287,0.001288908,0.024873856,0.025736678,0.016663511,0.024748113,0.014978476,0.021530591,0.01572047,0.004478131,0.00489696,0.004777455,0.008570521,0.01012073,0.006327235
752,7.59E-05,0.0001649,0.000164234,0.000100763,0.000163328,0.000163112,0.000207545,0.000103021,0.000138056,0.000689769,0.000617358,0.00051298,0.000404472,0.000681116,0.000568944,0.000199811,0.000757232,0.00060604,0.000910145,0.000798774,0.000387949,0.000507089,0.001036275,0.0035421,0.000804517,0.000970332,0.000140917,0.000138837,0.000378541,0.000160138,0.000159763,0.000134414,0.000173991,0.000242074,0.000217167,0.000479851,0.000161486,8.86E-05,0.000192644,0.000377916,0.000390675,0.000164367,0.00014118,0.000145583,0.000374698,0.000192605,0.000102308,8.68E-05,0.004405184,0.000226725,0.000284246,0.000317931,0.000216481,4.48E-05,0.000226764,0.000538205,0.000409073,0.000201132,0.00010136,0.000180771,0.00075615,0.000101966,0.00010676,0.000481665,0.000655503,0.002100478,0.000422129,0.00023233,0.00025615,0.00020137,7.96E-05,0.000487092,0.000270015,0.000200813,0.000211447,0.00015711,0.000152442,0.000117162,0.000154743,0.000577574,0.000261349,0.000219932,0.000173328,0.006115623,0.001441676,-0.000247107,-0.000130875,0.001008741,0.012972031,-0.000280095,0.003794277,-0.000168232,-6.82E-05,-0.000544209,0.004285445,0.005443891,0.003816613,0.001428325,0.001317983,0.000961732,0.002289766,0.001481944,0.005481692,0.003962218,0.003593509,0.001284636,0.024597172,0.025404638,0.016507432,0.024471735,0.014852666,0.021285287,0.015580318,0.004393797,0.004825498,0.004686716,0.008520391,0.010046569,0.006281977
753,7.55E-05,0.000163046,0.000162843,9.95E-05,0.000162178,0.000160637,0.000206681,0.000102314,0.000136577,0.000683732,0.000611994,0.000507617,0.00040065,0.000676702,0.00056509,0.000196839,0.000746766,0.000600793,0.000897921,0.000791819,0.000382075,0.000502398,0.001021354,0.003510094,0.000798154,0.00096175,0.000139738,0.000138001,0.00037577,0.000158668,0.000157353,0.000132254,0.000171498,0.000238487,0.000215464,0.000473312,0.000159358,8.80E-05,0.00019141,0.000374886,0.000386324,0.00016284,0.000140002,0.000144325,0.000370798,0.000190233,0.000101437,8.53E-05,0.004355662,0.000224865,0.000282127,0.000314763,0.000213514,4.46E-05,0.000224974,0.000534175,0.000405653,0.000199178,0.000100831,0.000179529,0.000747236,0.000101137,0.000105738,0.000477486,0.000649153,0.002077649,0.000418134,0.000230774,0.000254173,0.000198666,7.90E-05,0.000483341,0.000267171,0.000199251,0.000208222,0.000155726,0.000150551,0.000115778,0.000152592,0.000569195,0.000258747,0.00021695,0.000171897,0.006040052,0.001409685,-0.000258594,-0.000130962,0.001021079,0.012998032,-0.00028029,0.003776577,-0.000168071,-6.81E-05,-0.000543318,0.004283017,0.005402921,0.003783428,0.001403206,0.001319241,0.000955333,0.002288133,0.001469974,0.005428134,0.003925406,0.003526918,0.001275368,0.024101564,0.024827202,0.016203303,0.023978162,0.014606622,0.020844973,0.015301998,0.004245186,0.004706483,0.00452354,0.008428101,0.009929,0.006211133
754,7.57E-05,0.000163117,0.00016361,9.94E-05,0.000162429,0.000160072,0.000207915,0.000102429,0.000136678,0.000684015,0.000612227,0.000508335,0.000400468,0.000681215,0.000566185,0.000196125,0.00074334,0.00060082,0.000895047,0.000791962,0.000381351,0.000502622,0.001017267,0.003509418,0.000798109,0.00096221,0.000139952,0.000138384,0.000375923,0.000158611,0.000157085,0.000131703,0.000170991,0.000237432,0.000215711,0.000471494,0.000158835,8.84E-05,0.000191808,0.000375136,0.000386449,0.000162654,0.000140024,0.000144315,0.000370568,0.000189818,0.000101413,8.46E-05,0.004344616,0.000224886,0.000282599,0.000314923,0.00021317,4.48E-05,0.00022513,0.000534854,0.000406207,0.000199145,0.000101154,0.000179883,0.000746996,0.000101511,0.000105826,0.000478449,0.000649137,0.002078574,0.000417814,0.000231556,0.000254818,0.000198559,7.91E-05,0.000483603,0.000267066,0.000199343,0.000207244,0.000155443,0.000150178,0.0001153,0.000151949,0.000567012,0.000258619,0.000216056,0.000171747,0.005997808,0.001387779,-0.000258403,-0.000130083,0.001051405,0.013066646,-0.000272352,0.003771753,-0.000165368,-6.66E-05,-0.000537116,0.0043153,0.005372833,0.003824677,0.001401177,0.001323636,0.000966666,0.002305119,0.001481693,0.005420281,0.003919734,0.003481902,0.001276338,0.024021176,0.024736931,0.016188426,0.023903569,0.014591967,0.020787605,0.015288944,0.004229601,0.00468624,0.00450934,0.00842525,0.009911884,0.006197259
755,7.62E-05,0.000163647,0.000165,9.97E-05,0.000163343,0.000160136,0.000209883,0.000102855,0.000137292,0.000686998,0.000614894,0.000510953,0.00040159,0.000687712,0.000569124,0.000196086,0.000742084,0.000602905,0.000894818,0.000794839,0.000382136,0.000504736,0.001016277,0.003521119,0.000800544,0.000965795,0.000140608,0.000139162,0.000377312,0.000159121,0.000157454,0.000131781,0.000171041,0.000237048,0.00021681,0.000471657,0.000158787,8.90E-05,0.000192708,0.000376803,0.000388229,0.000162945,0.000140509,0.000144787,0.000371306,0.000189978,0.000101717,8.44E-05,0.004352083,0.000225577,0.000283905,0.000316231,0.000213572,4.51E-05,0.000225993,0.000537217,0.000408127,0.000199693,0.000101598,0.00018078,0.000749211,0.000102149,0.000106325,0.000481112,0.000651759,0.002087054,0.000418749,0.000233185,0.000256311,0.000199197,7.95E-05,0.000486372,0.000268099,0.000199967,0.000206962,0.000155592,0.000150128,0.000115252,0.000151806,0.000566542,0.00025925,0.000215724,0.000172002,0.006081087,0.001409113,-0.000216597,-0.000124497,0.001144205,0.013277641,-0.000235055,0.003816575,-0.000152555,-5.82E-05,-0.000529291,0.004466728,0.005398588,0.003892585,0.001476911,0.001340853,0.000984318,0.002391137,0.001502041,0.00543017,0.003926181,0.003523515,0.001281394,0.024074864,0.024788713,0.016268982,0.023962668,0.014657687,0.020848547,0.015362901,0.004250837,0.004693744,0.004537837,0.008451844,0.009929426,0.006201885
756,7.77E-05,0.000166196,0.000168852,0.000101747,0.000166779,0.000163146,0.000213742,0.000104567,0.000140101,0.000701366,0.00062736,0.00052109,0.000408431,0.000700846,0.000579584,0.000199317,0.000751404,0.000613559,0.000907607,0.000809149,0.00039029,0.000514621,0.001030476,0.003582781,0.00081343,0.000982794,0.000143029,0.000141442,0.000384193,0.000162084,0.000160636,0.000134819,0.000173702,0.000239985,0.000221453,0.000481176,0.000161041,9.07E-05,0.000195779,0.000384072,0.000397025,0.000165373,0.00014285,0.00014721,0.000377214,0.000192917,0.000103409,8.64E-05,0.004442228,0.000229153,0.000288679,0.000322229,0.000217525,4.60E-05,0.000229804,0.000546766,0.000415862,0.000202678,0.000102409,0.000183984,0.000762798,0.000103819,0.000108461,0.000490776,0.000664389,0.002127884,0.000425337,0.000237994,0.00026121,0.000203328,8.09E-05,0.000499726,0.000273903,0.000202831,0.000210091,0.000157664,0.00015166,0.000117096,0.000154008,0.000574643,0.000263251,0.000218255,0.000174113,0.006430166,0.001529322,-8.76E-05,-0.000107205,0.001375464,0.013794533,-0.000133404,0.003972095,-0.000116326,-3.28E-05,-0.000514242,0.00487188,0.005571211,0.004064363,0.001705007,0.001389351,0.001027199,0.002634626,0.001557669,0.005517206,0.003985628,0.003751986,0.001303903,0.024747352,0.025505516,0.016778589,0.024636836,0.015081449,0.02145439,0.01582784,0.004446186,0.004834472,0.004765111,0.008608365,0.010093245,0.006296462
757,7.68E-05,0.00016349,0.000166773,0.000100435,0.000165684,0.000160789,0.000211706,0.000103409,0.000138614,0.000694856,0.000622451,0.000513824,0.000404123,0.000690258,0.000573897,0.000195951,0.000738788,0.000607352,0.000892355,0.00080074,0.000384841,0.000509341,0.001012851,0.003547646,0.000804176,0.000971811,0.000141284,0.000140035,0.000381323,0.000160702,0.000158587,0.000133692,0.000171045,0.000235819,0.000219261,0.000475684,0.000158327,8.95E-05,0.000193301,0.000380173,0.00039337,0.000163557,0.000141399,0.000145545,0.00037128,0.000189625,0.000102205,8.57E-05,0.004405053,0.000226503,0.000285047,0.000318237,0.000213891,4.57E-05,0.00022705,0.000540611,0.000410962,0.000199712,0.000100225,0.000181939,0.000750666,0.000102094,0.000107085,0.000484455,0.000657399,0.002101315,0.000420437,0.000235355,0.000257703,0.000200398,8.00E-05,0.000499941,0.000271278,0.000200414,0.000206898,0.000155928,0.00014867,0.000115953,0.000151758,0.00056408,0.000259661,0.000214645,0.000172045,0.006782518,0.001648649,4.34E-05,-9.02E-05,0.001611644,0.014332355,-3.06E-05,0.004128447,-8.02E-05,-7.83E-06,-0.000515667,0.005285487,0.005740325,0.004015491,0.001940334,0.001438102,0.001016462,0.002880958,0.00154181,0.005449789,0.003939688,0.003981828,0.001292828,0.024096841,0.024782921,0.016379265,0.023990843,0.014762041,0.020927107,0.015462409,0.004264527,0.004687085,0.004567869,0.008490281,0.009960274,0.006209585
758,7.59E-05,0.000160454,0.000164393,9.90E-05,0.000164382,0.000158098,0.000208236,0.000102151,0.000136934,0.000687454,0.000616139,0.000505525,0.000399507,0.000678156,0.000567582,0.000192183,0.000724948,0.000600222,0.000875839,0.0007914,0.000378595,0.000503302,0.000993646,0.003509332,0.000793988,0.000959714,0.00013936,0.000138354,0.000378184,0.000159283,0.000156209,0.000132276,0.000168074,0.000231222,0.000216732,0.000469444,0.000155332,8.80E-05,0.000190532,0.000375556,0.000389103,0.000161588,0.000139703,0.000143712,0.000364972,0.000185996,0.000100871,8.49E-05,0.004359595,0.000223577,0.000281015,0.000313703,0.000209802,4.53E-05,0.000223977,0.000534032,0.000405587,0.000196352,9.78E-05,0.000179692,0.000737382,0.000100162,0.000105494,0.000477291,0.000650221,0.002070104,0.000415018,0.000232323,0.000253713,0.000197086,7.89E-05,0.000499671,0.000268069,0.000197754,0.00020337,0.000153995,0.000145413,0.000114698,0.000149215,0.000552274,0.000255755,0.000210708,0.000169802,0.006243222,0.00144409,-0.000119935,-0.00011132,0.001383072,0.013873126,-0.000144601,0.003904148,-0.000122883,-3.75E-05,-0.00051801,0.004865141,0.005448786,0.003957316,0.00165296,0.001391325,0.001003392,0.00261295,0.001522834,0.005374001,0.00388889,0.003583346,0.001280173,0.023372996,0.023973705,0.015932057,0.023271683,0.014406342,0.020336298,0.015053278,0.00405952,0.004522209,0.004345556,0.008355604,0.009816772,0.006123935
759,7.77E-05,0.000164879,0.000169854,0.000101567,0.000168768,0.000163195,0.000214853,0.000104797,0.000140244,0.000705266,0.000632074,0.000520929,0.000409691,0.00070022,0.00058256,0.000197856,0.000741896,0.000615775,0.000899199,0.000814228,0.000389433,0.000518156,0.001019539,0.003608629,0.000813729,0.00098633,0.00014288,0.000141984,0.000386996,0.000163152,0.000159324,0.000134289,0.000172069,0.000236516,0.000222477,0.000482211,0.000158771,9.08E-05,0.000194979,0.000385157,0.000400031,0.000165431,0.000142361,0.000145558,0.000374674,0.000189944,0.00010287,8.64E-05,0.004483136,0.00022894,0.000287316,0.000322348,0.000215414,4.60E-05,0.000229197,0.000548697,0.000417409,0.000202114,0.000101093,0.000183161,0.00075983,0.000101795,0.000108843,0.000491172,0.00066671,0.002138526,0.000424483,0.000238467,0.000260398,0.000201064,8.06E-05,0.000509272,0.00027576,0.000202158,0.000207021,0.000157034,0.00014811,0.0001173,0.00015206,0.00056656,0.000262438,0.00021503,0.000173305,0.006540079,0.001548817,-1.43E-05,-9.82E-05,0.001540306,0.01428832,-7.14E-05,0.004006451,-9.65E-05,-2.02E-05,-0.000498231,0.005184755,0.005589536,0.004207125,0.001850894,0.001432386,0.001063251,0.002799296,0.001607169,0.005517295,0.003984411,0.003800491,0.001314602,0.024561289,0.025330145,0.016788105,0.024456218,0.015097623,0.021436091,0.01585089,0.004427639,0.004782631,0.004759478,0.008609967,0.010097693,0.006292396
760,7.72E-05,0.000163245,0.000168218,0.000100075,0.000168519,0.000162102,0.000215729,0.000104687,0.00013829,0.000701103,0.000629577,0.00051627,0.000408156,0.000694821,0.000580986,0.000196127,0.000736138,0.000613931,0.000892145,0.000813758,0.00038259,0.000517061,0.001010648,0.003608351,0.000811768,0.000984045,0.000141955,0.000141855,0.000385511,0.000162386,0.000155233,0.000130466,0.000169681,0.00023397,0.000221412,0.000478798,0.00015704,9.07E-05,0.000193959,0.000383388,0.000395517,0.000164875,0.000141069,0.000143145,0.000372085,0.000187415,0.000101986,8.47E-05,0.004472004,0.000228021,0.000285021,0.000320173,0.000212162,4.54E-05,0.000227851,0.000547725,0.000415469,0.000201936,0.000102009,0.000181103,0.00075385,9.95E-05,0.000108566,0.000488207,0.000662174,0.002130695,0.000421894,0.000236887,0.000258431,0.000195983,7.98E-05,0.000503199,0.000274144,0.000201232,0.000203198,0.00015635,0.00014601,0.000116851,0.000149961,0.000560562,0.000261176,0.00021273,0.000172688,0.007042427,0.001728899,0.000157467,-7.70E-05,0.001791274,0.014922245,4.72E-05,0.004188466,-5.36E-05,8.22E-06,-0.000496114,0.0056853,0.005833651,0.004213681,0.002169885,0.001494638,0.001064639,0.003095669,0.001615094,0.005505332,0.003976398,0.004169753,0.001315234,0.024376345,0.025132663,0.016709837,0.024278182,0.015042863,0.021306713,0.015788066,0.004372993,0.004734071,0.004702828,0.00857247,0.010064928,0.006277361
761,7.56E-05,0.000158979,0.000163526,9.69E-05,0.000166173,0.000158254,0.000212339,0.000103291,0.000134169,0.00068737,0.000618128,0.000502834,0.000401706,0.000677458,0.000571902,0.000191059,0.000720014,0.000604253,0.000871671,0.00080226,0.000368515,0.000508611,0.000985868,0.003561564,0.000799763,0.000968376,0.000139054,0.000139825,0.000379453,0.000159694,0.000148405,0.000124425,0.000164574,0.000227955,0.000217337,0.000468283,0.000153063,8.93E-05,0.000190444,0.000376583,0.000384501,0.000162274,0.000138138,0.000139077,0.000363968,0.000182126,9.99E-05,8.18E-05,0.004397096,0.00022426,0.000278936,0.000313139,0.000205113,4.43E-05,0.000223572,0.000539588,0.000407381,0.000198843,0.000101607,0.000176722,0.000735539,9.57E-05,0.000106584,0.000477825,0.000649645,0.00208657,0.000413958,0.000231916,0.000252645,0.000187493,7.81E-05,0.000491142,0.000268239,0.000197827,0.000196334,0.000154024,0.000141859,0.000114992,0.00014575,0.000545234,0.000256308,0.000207506,0.000170137,0.00675705,0.001630541,6.99E-05,-8.68E-05,0.001647659,0.014671342,-1.87E-05,0.004049891,-7.57E-05,-7.22E-06,-0.000501839,0.005461721,0.005702704,0.004108104,0.002013035,0.001477307,0.001039336,0.002958869,0.001587042,0.005420351,0.003918998,0.003982608,0.001299725,0.023556807,0.024215906,0.016196795,0.023469583,0.014638808,0.020607941,0.015322423,0.004124297,0.004543686,0.004429893,0.008404929,0.00989359,0.006185363
762,7.51E-05,0.00015752,0.000161847,9.58E-05,0.000165332,0.000157104,0.000210056,0.000102811,0.000132468,0.000684085,0.000615155,0.000498267,0.000400733,0.000672278,0.000570344,0.000189038,0.000715118,0.000602923,0.00086595,0.000801126,0.000364493,0.000507378,0.000978626,0.003562308,0.000797786,0.000966392,0.000138203,0.000139231,0.000377665,0.000159143,0.000146385,0.000122354,0.000162746,0.000225812,0.000216131,0.00046535,0.000151583,8.85E-05,0.000189178,0.000374967,0.000381329,0.000161481,0.000136866,0.000137947,0.000361606,0.00018013,9.91E-05,8.12E-05,0.004395282,0.000223375,0.000276327,0.000311202,0.000202727,4.38E-05,0.000222042,0.000538034,0.000404926,0.000197882,0.000101897,0.00017522,0.00073104,9.37E-05,0.00010584,0.000475447,0.000646877,0.00208506,0.000411625,0.000230275,0.00025038,0.000184394,7.77E-05,0.000487284,0.000266179,0.000196999,0.000193705,0.000153293,0.000139518,0.000114257,0.000143988,0.000540024,0.000255136,0.000205503,0.000169431,0.006475721,0.001537807,-2.28E-05,-9.63E-05,0.001487094,0.014401196,-9.08E-05,0.003907081,-9.86E-05,-2.29E-05,-0.000499623,0.005219134,0.005576579,0.004108294,0.001855152,0.0014605,0.001040352,0.002813015,0.001595644,0.00540968,0.003911246,0.003809662,0.001300898,0.023415625,0.02408681,0.016144701,0.02333702,0.014595531,0.020523221,0.01527986,0.004086713,0.004507924,0.004385812,0.008382048,0.009877033,0.006184275
763,7.52E-05,0.000157718,0.000161814,9.61E-05,0.000165214,0.000157436,0.000208278,0.000102785,0.00013232,0.000688059,0.000618196,0.000498905,0.00040319,0.00067367,0.000573807,0.000188641,0.000717966,0.000607355,0.000869541,0.000806682,0.000367472,0.000510772,0.000983173,0.003595771,0.000802837,0.00097353,0.000138667,0.000139499,0.000378567,0.000159985,0.000148099,0.000123619,0.000163106,0.000226144,0.000216778,0.000467415,0.000151774,8.81E-05,0.000189362,0.000376837,0.000383489,0.000161811,0.000136644,0.000139487,0.000362961,0.000180475,9.94E-05,8.28E-05,0.004448542,0.000224425,0.00027589,0.000312702,0.000203538,4.38E-05,0.000222272,0.000540457,0.000405676,0.000197926,0.000102352,0.000175942,0.000735091,9.30E-05,0.000105658,0.000478293,0.000650266,0.002114276,0.000413091,0.000230742,0.000250181,0.000185365,7.83E-05,0.000490065,0.000266414,0.000197986,0.000194228,0.000153604,0.00013808,0.00011418,0.000143913,0.000541552,0.000256308,0.000205631,0.000169973,0.0065791,0.001586721,4.22E-06,-9.05E-05,0.001497966,0.014539351,-8.06E-05,0.00391539,-9.07E-05,-1.75E-05,-0.000492492,0.005306785,0.005640257,0.00417271,0.001923834,0.001483557,0.001058155,0.002868033,0.001628442,0.005449994,0.003938466,0.003920662,0.001314137,0.02372921,0.024457905,0.01639699,0.023656014,0.014800415,0.020835032,0.015512434,0.004179352,0.004571469,0.004482275,0.008452317,0.009962409,0.006241848
764,7.47E-05,0.000156273,0.00015997,9.53E-05,0.000164029,0.000156087,0.000205021,0.000102127,0.000130895,0.000686661,0.000616536,0.000494417,0.000402563,0.00066768,0.000573135,0.000186361,0.000715036,0.00060735,0.000865017,0.000805977,0.000365529,0.000509974,0.00097867,0.00360263,0.00080256,0.000972975,0.000137986,0.000138824,0.000376973,0.000159669,0.000147765,0.000123388,0.00016178,0.000224337,0.000215801,0.000465386,0.00015067,8.70E-05,0.000188298,0.000375875,0.000381575,0.000161081,0.000135523,0.000140053,0.000361127,0.000179252,9.91E-05,8.35E-05,0.004462861,0.000223889,0.000273536,0.00031157,0.000202014,4.36E-05,0.000220966,0.000538862,0.000402986,0.000196428,0.000102121,0.000175392,0.000731408,9.15E-05,0.000104586,0.000476747,0.000648519,0.002121974,0.000411584,0.000229379,0.000247927,0.000184098,7.84E-05,0.000489463,0.000264298,0.000197614,0.000192865,0.000153024,0.000135551,0.000113406,0.000142634,0.000537716,0.000255373,0.000204039,0.000169478,0.00662878,0.001617637,1.43E-05,-8.61E-05,0.001488765,0.014616885,-8.05E-05,0.003905632,-8.61E-05,-1.38E-05,-0.00048987,0.005350343,0.005685697,0.004170404,0.001956632,0.001501735,0.00106019,0.002898794,0.001639186,0.005448564,0.003937643,0.003989257,0.001318306,0.023666741,0.024368749,0.016384815,0.023598105,0.014803606,0.020788949,0.015495678,0.004146298,0.004546604,0.004441403,0.008440154,0.009964565,0.006251644
765,7.43E-05,0.000154933,0.000158312,9.46E-05,0.000162923,0.000154836,0.000201767,0.000101532,0.000129612,0.000685356,0.000614935,0.000490314,0.000402036,0.000662487,0.000572616,0.000184326,0.000712374,0.000607369,0.000860968,0.000805114,0.000363691,0.000509215,0.000975015,0.003608721,0.000802252,0.000972538,0.000137366,0.000138192,0.000375523,0.000159383,0.000147353,0.000123064,0.000160551,0.000222627,0.000214908,0.0004635,0.00014962,8.60E-05,0.000187312,0.000374873,0.000379726,0.000160435,0.000134455,0.000140598,0.000359357,0.000178074,9.87E-05,8.41E-05,0.004472904,0.000223346,0.000271355,0.000310647,0.000200558,4.34E-05,0.000219751,0.000537372,0.000400548,0.000195053,0.000101868,0.000174834,0.000728063,9.00E-05,0.000103599,0.000475341,0.000646761,0.002130396,0.000410189,0.00022813,0.000245828,0.000182926,7.85E-05,0.000488797,0.000262352,0.000197283,0.000191576,0.000152469,0.000133305,0.000112712,0.000141465,0.000534205,0.000254525,0.000202531,0.000169014,0.006596824,0.001620973,-2.21E-06,-8.43E-05,0.00144657,0.014604208,-9.66E-05,0.00386661,-8.69E-05,-1.30E-05,-0.000487065,0.005324934,0.005702262,0.004166363,0.001935985,0.001512736,0.001062118,0.002891298,0.001648957,0.005445599,0.00393517,0.003995053,0.001322127,0.023597992,0.024275784,0.016367095,0.023533668,0.014800617,0.020736709,0.015474468,0.004114405,0.004522395,0.004401509,0.008426828,0.009968887,0.006264355
766,7.40E-05,0.000154096,0.000157163,9.35E-05,0.000162432,0.000153765,0.0001999,0.000101378,0.000129161,0.000684464,0.000614502,0.000487024,0.000402163,0.000659281,0.000572656,0.000183326,0.000709815,0.000607226,0.000857232,0.000804217,0.000361503,0.000508589,0.00097154,0.003612707,0.000801691,0.000972443,0.000136947,0.000137825,0.000375145,0.000158974,0.000145497,0.000121165,0.000159046,0.000220674,0.00021564,0.00046154,0.000148525,8.60E-05,0.000186452,0.000374019,0.000377314,0.000159979,0.000133598,0.000141864,0.000357334,0.000176574,9.82E-05,8.29E-05,0.004465764,0.000222812,0.000269677,0.000309578,0.000198644,4.41E-05,0.00021916,0.000536804,0.000399083,0.000194213,0.000101223,0.00017378,0.000725198,8.86E-05,0.000103113,0.000475729,0.000642902,0.002136736,0.000408872,0.00022724,0.000244314,0.000181385,7.79E-05,0.000488105,0.000261691,0.000196889,0.000189592,0.000152261,0.000133086,0.000112586,0.000140339,0.000530997,0.000253729,0.00020089,0.000168744,0.006470782,0.001583764,-5.59E-05,-8.64E-05,0.001353046,0.014514718,-0.000139095,0.003792287,-9.73E-05,-1.76E-05,-0.000484475,0.005197634,0.005655277,0.004150276,0.00186382,0.001515291,0.001066297,0.002821748,0.001659238,0.005439917,0.003929997,0.003927492,0.001325442,0.023468116,0.024126807,0.016315309,0.023411757,0.014758405,0.020620044,0.015424488,0.004074656,0.004491433,0.004345881,0.008408287,0.00997167,0.006278647
767,7.45E-05,0.000155261,0.000158132,9.37E-05,0.000163671,0.000154743,0.00020034,0.000102289,0.00013033,0.000691221,0.000620738,0.000490149,0.000406577,0.000664796,0.000578859,0.000184729,0.000715446,0.000613673,0.000864246,0.000812225,0.000364404,0.000513696,0.000980038,0.003655488,0.000809612,0.000983271,0.0001381,0.000138914,0.000378627,0.000160257,0.00014565,0.000120909,0.000159598,0.000221406,0.000218788,0.000465054,0.000149217,8.69E-05,0.0001876,0.00037731,0.000379609,0.000161177,0.000134152,0.000144451,0.000359667,0.000177261,9.87E-05,8.27E-05,0.0045071,0.000224642,0.000270991,0.000312316,0.000199422,4.53E-05,0.000220965,0.000542152,0.000402371,0.000195606,0.000101699,0.000174642,0.00073163,8.83E-05,0.000103866,0.000481847,0.000646562,0.002167723,0.000411912,0.000229072,0.000245722,0.000182265,7.81E-05,0.000492541,0.000264169,0.000198539,0.000189995,0.000153529,0.000134426,0.000113597,0.000140879,0.000534631,0.000255798,0.000201547,0.000170108,0.006367568,0.001554363,-0.000100948,-8.75E-05,0.001273121,0.014446824,-0.000175046,0.003728943,-0.000105598,-2.08E-05,-0.000475871,0.005091832,0.005618145,0.004221221,0.001805597,0.001519393,0.001091324,0.002764807,0.001697464,0.00549288,0.003964758,0.003875052,0.001341398,0.023831222,0.024506472,0.016604118,0.023779487,0.014999984,0.020935657,0.015693012,0.004177604,0.004566985,0.004452601,0.008487404,0.010087152,0.006362145
